model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
open-llm-leaderboard/details_Undi95__MLewd-Chat-v2-13B,1,0.0614,0.0,0.68,0.0,0.6186,0.0
open-llm-leaderboard/details_lu-vae__llama2-13B-sharegpt4-orca-openplatypus-8w,1,0.008,0.0,0.62,0.0,0.628,0.0
open-llm-leaderboard/details_TinyPixel__testmodel2,1,0.0524,0.0,0.48,0.0,0.5324,0.0
open-llm-leaderboard/details_TheBloke__airoboros-13B-HF,1,0.0128,0.0,0.57,0.0,0.5828,0.0
open-llm-leaderboard/details_TheBloke__robin-65b-v2-fp16,1,0.0495,0.0,0.57,0.0,0.6195,0.0
open-llm-leaderboard/details_Undi95__Emerald-13B,1,0.0071,0.0,0.63,0.0,0.6229,0.0
open-llm-leaderboard/details_TheBloke__koala-13B-HF,1,0.0499,0.0,0.48,0.0,0.5299,0.0
open-llm-leaderboard/details_jondurbin__airoboros-7b,1,0.0193,0.0,0.55,0.0,0.5307,0.0
open-llm-leaderboard/details_Undi95__Nous-Hermes-13B-Code,1,0.0118,0.0,0.6,0.0,0.6118,0.0
open-llm-leaderboard/details_huggingface__llama-65b,1,0.0548,0.0,0.58,0.0,0.6348,0.0
open-llm-leaderboard/details_stabilityai__StableBeluga-13B,1,0.0303,0.0,0.59,0.0,0.6203,0.0
open-llm-leaderboard/details_chargoddard__MelangeC-70b,1,0.0567,0.0,0.66,0.0,0.7167,0.0
open-llm-leaderboard/details_ashercn97__giraffe-7b,1,0.0282,0.0,0.5,0.0,0.4718,0.0
open-llm-leaderboard/details_kingbri__chronolima-airo-grad-l2-13B,1,0.0356,0.0,0.56,0.0,0.5956,0.0
open-llm-leaderboard/details_The-Face-Of-Goonery__Chronos-Beluga-v2-13bfp16,1,0.0325,0.0,0.64,0.0,0.6075,0.0
open-llm-leaderboard/details_kevinpro__Vicuna-13B-CoT,1,0.0473,0.0,0.48,0.0,0.5273,0.0
open-llm-leaderboard/details_OpenBuddyEA__openbuddy-llama-30b-v7.1-bf16,1,0.0746,0.0,0.55,0.0,0.6246,0.0
open-llm-leaderboard/details_lilloukas__Platypus-30B,1,0.0459,0.0,0.6,0.0,0.6459,0.0
